connector_id,evse_id,connector_number,connector_type,power_kw
50655,41348,1,Combo,<30 kW
50793,37873,1,Combo,<30 kW
50336,37874,1,Combo,<30 kW
42274,30912,2,J1772,<8 kW
42270,30913,2,J1772,<8 kW
42257,30914,2,J1772,<8 kW
42478,30890,2,J1772,<8 kW
42357,30988,1,J1772,<8 kW
51428,30989,2,J1772,<8 kW
47085,30991,1,J1772,<8 kW
42353,30993,2,J1772,<8 kW
42409,30756,1,J1772,<8 kW
46770,30757,1,J1772,<8 kW
50946,41221,1,Combo,<30 kW
50269,40916,1,Combo,30 kW - 100 kW
50469,40919,1,Combo,30 kW - 100 kW
51273,34579,1,J1772,<8 kW
51160,34580,2,J1772,<8 kW
51120,34581,2,J1772,<8 kW
51209,34584,1,J1772,<8 kW
47110,34391,2,J1772,<8 kW
47098,34458,2,J1772,<8 kW
47012,34459,2,J1772,<8 kW
47109,34460,2,J1772,<8 kW
47061,34461,1,J1772,<8 kW
46897,34441,1,J1772,<8 kW
47080,34442,2,J1772,<8 kW
46893,34443,2,J1772,<8 kW
47096,34444,2,J1772,<8 kW
51027,34567,2,J1772,<8 kW
46895,34478,2,J1772,<8 kW
46945,34479,1,J1772,<8 kW
47166,34489,2,J1772,<8 kW
46830,34467,1,J1772,<8 kW
46868,34468,2,J1772,<8 kW
46899,34469,2,J1772,<8 kW
51061,34471,2,J1772,<8 kW
47172,34366,2,J1772,<8 kW
46892,34371,2,J1772,<8 kW
46954,34372,2,J1772,<8 kW
46832,34373,2,J1772,<8 kW
46863,34374,2,J1772,<8 kW
47167,34349,2,J1772,<8 kW
51283,34350,1,J1772,<8 kW
51411,38253,1,J1772,>8 kW
51254,38254,1,J1772,>8 kW
45979,34247,1,J1772,<8 kW
45980,34248,1,J1772,<8 kW
51390,38163,1,J1772,<8 kW
51402,38164,1,J1772,<8 kW
51046,38027,2,J1772,<8 kW
51296,38029,2,J1772,<8 kW
51430,38163,2,J1772,<8 kW
51298,38164,2,J1772,<8 kW
51242,38027,1,J1772,<8 kW
51237,38029,1,J1772,<8 kW
42215,23541,1,J1772,>8 kW
20418,13426,1,J1772,<8 kW
18616,13427,2,J1772,<8 kW
18617,13428,2,J1772,<8 kW
18588,13399,2,J1772,<8 kW
18589,13400,2,J1772,<8 kW
18590,13401,2,J1772,<8 kW
20394,13402,1,J1772,<8 kW
18615,13426,2,J1772,<8 kW
20419,13427,1,J1772,<8 kW
20420,13428,1,J1772,<8 kW
20391,13399,1,J1772,<8 kW
20392,13400,1,J1772,<8 kW
20393,13401,1,J1772,<8 kW
18591,13402,2,J1772,<8 kW
18507,13316,2,J1772,<8 kW
20311,13317,1,J1772,<8 kW
20363,13371,1,J1772,<8 kW
20364,13372,1,J1772,<8 kW
18562,13373,2,J1772,<8 kW
20137,13130,1,J1772,<8 kW
18322,13131,2,J1772,<8 kW
18323,13132,2,J1772,<8 kW
18471,13280,2,J1772,<8 kW
20284,13281,1,J1772,<8 kW
18473,13282,2,J1772,<8 kW
20286,13283,1,J1772,<8 kW
18559,13370,2,J1772,<8 kW
18560,13371,2,J1772,<8 kW
18561,13372,2,J1772,<8 kW
20365,13373,1,J1772,<8 kW
18321,13130,2,J1772,<8 kW
20138,13131,1,J1772,<8 kW
20139,13132,1,J1772,<8 kW
20310,13316,1,J1772,<8 kW
18508,13317,2,J1772,<8 kW
20283,13280,1,J1772,<8 kW
18472,13281,2,J1772,<8 kW
20285,13282,1,J1772,<8 kW
18474,13283,2,J1772,<8 kW
42641,28925,1,J1772,>8 kW
34411,20056,1,J1772,>8 kW
7142,4324,2,J1772,<8 kW
7131,4324,1,J1772,<8 kW
23196,14266,1,J1772,<8 kW
39004,28038,1,J1772,>8 kW
38140,25784,1,J1772,>8 kW
40444,26011,1,J1772,<8 kW
40071,26012,2,J1772,<8 kW
40501,26011,2,J1772,<8 kW
40273,26012,1,J1772,<8 kW
31473,15437,1,J1772,<8 kW
22204,14266,2,J1772,<8 kW
23570,15437,2,J1772,<8 kW
41816,33765,1,Combo,30 kW - 100 kW
46004,34275,1,J1772,<8 kW
45828,34277,1,J1772,<8 kW
45847,34296,2,J1772,<8 kW
36990,27143,1,J1772,<8 kW
36991,27144,1,J1772,<8 kW
36992,27145,1,J1772,<8 kW
36929,27146,2,J1772,<8 kW
36936,27153,2,J1772,<8 kW
32535,22893,2,J1772,<8 kW
32703,22894,1,J1772,<8 kW
32704,22895,1,J1772,<8 kW
32538,22896,2,J1772,<8 kW
32539,22897,2,J1772,<8 kW
32540,22898,2,J1772,<8 kW
32729,22920,1,J1772,<8 kW
32563,22921,2,J1772,<8 kW
32564,22922,2,J1772,<8 kW
32683,22866,1,J1772,<8 kW
32531,22889,2,J1772,<8 kW
32532,22890,2,J1772,<8 kW
32702,22893,1,J1772,<8 kW
32536,22894,2,J1772,<8 kW
32537,22895,2,J1772,<8 kW
32705,22896,1,J1772,<8 kW
32706,22897,1,J1772,<8 kW
32707,22898,1,J1772,<8 kW
32499,22857,1,J1772,<8 kW
32500,22858,1,J1772,<8 kW
32501,22859,1,J1772,<8 kW
32502,22860,1,J1772,<8 kW
32503,22861,1,J1772,<8 kW
32504,22862,1,J1772,<8 kW
32505,22863,1,J1772,<8 kW
32506,22864,1,J1772,<8 kW
32507,22865,1,J1772,<8 kW
32508,22866,2,J1772,<8 kW
32562,22920,2,J1772,<8 kW
32730,22921,1,J1772,<8 kW
32731,22922,1,J1772,<8 kW
32698,22889,1,J1772,<8 kW
32699,22890,1,J1772,<8 kW
33799,26966,1,Combo,30 kW - 100 kW
46079,26913,1,Combo,<30 kW
36913,27130,1,J1772,<8 kW
36926,27143,2,J1772,<8 kW
36927,27144,2,J1772,<8 kW
36928,27145,2,J1772,<8 kW
36993,27146,1,J1772,<8 kW
36996,27153,1,J1772,<8 kW
46049,26966,2,CHAdeMO,30 kW - 100 kW
41354,30667,1,J1772,<8 kW
41409,30722,2,J1772,<8 kW
41533,30726,1,J1772,<8 kW
21528,13820,1,J1772,<8 kW
21529,13821,1,J1772,<8 kW
20034,13836,2,J1772,<8 kW
21390,13791,1,J1772,<8 kW
21391,13792,1,J1772,<8 kW
21392,13793,1,J1772,<8 kW
21393,13794,1,J1772,<8 kW
21394,13795,1,J1772,<8 kW
21395,13796,1,J1772,<8 kW
21396,13797,1,J1772,<8 kW
21397,13798,1,J1772,<8 kW
21398,13799,1,J1772,<8 kW
21399,13800,1,J1772,<8 kW
21400,13801,1,J1772,<8 kW
21401,13802,1,J1772,<8 kW
30191,19418,1,J1772,<8 kW
30192,19419,1,J1772,<8 kW
30193,19420,1,J1772,<8 kW
30195,19422,1,J1772,<8 kW
30170,19391,1,J1772,<8 kW
29793,19418,2,J1772,<8 kW
29794,19419,2,J1772,<8 kW
29795,19420,2,J1772,<8 kW
29797,19422,2,J1772,<8 kW
29766,19391,2,J1772,<8 kW
16881,11572,1,J1772,<8 kW
17048,11795,1,J1772,<8 kW
17049,11797,1,J1772,<8 kW
17050,11799,1,J1772,<8 kW
16219,11800,2,J1772,<8 kW
17052,11801,1,J1772,<8 kW
16221,11802,2,J1772,<8 kW
17054,11804,1,J1772,<8 kW
16223,11807,2,J1772,<8 kW
16224,11808,2,J1772,<8 kW
17057,11810,1,J1772,<8 kW
17059,11820,1,J1772,<8 kW
17060,11821,1,J1772,<8 kW
21180,13783,1,J1772,<8 kW
19935,13820,2,J1772,<8 kW
19936,13821,2,J1772,<8 kW
21617,13836,1,J1772,<8 kW
21732,13877,1,J1772,<8 kW
21733,13878,1,J1772,<8 kW
21734,13879,1,J1772,<8 kW
21735,13880,1,J1772,<8 kW
21750,13895,1,J1772,<8 kW
21751,13896,1,J1772,<8 kW
19792,13791,2,J1772,<8 kW
19793,13792,2,J1772,<8 kW
19794,13793,2,J1772,<8 kW
19795,13794,2,J1772,<8 kW
19796,13795,2,J1772,<8 kW
19797,13796,2,J1772,<8 kW
19798,13797,2,J1772,<8 kW
19799,13798,2,J1772,<8 kW
19800,13799,2,J1772,<8 kW
19801,13800,2,J1772,<8 kW
19802,13801,2,J1772,<8 kW
19803,13802,2,J1772,<8 kW
21776,13921,1,J1772,>8 kW
21758,13903,1,J1772,>8 kW
21789,13934,1,J1772,>8 kW
21790,13935,1,J1772,>8 kW
21793,13938,1,J1772,>8 kW
21806,13951,1,J1772,>8 kW
16048,11572,2,J1772,<8 kW
16216,11795,2,J1772,<8 kW
16217,11797,2,J1772,<8 kW
17214,11798,1,Combo,<30 kW
16218,11799,2,J1772,<8 kW
17051,11800,1,J1772,<8 kW
16220,11801,2,J1772,<8 kW
17053,11802,1,J1772,<8 kW
16222,11804,2,J1772,<8 kW
17055,11807,1,J1772,<8 kW
17056,11808,1,J1772,<8 kW
16225,11810,2,J1772,<8 kW
16227,11820,2,J1772,<8 kW
16228,11821,2,J1772,<8 kW
15566,11035,2,J1772,<8 kW
16429,11036,1,J1772,<8 kW
16479,11088,1,J1772,<8 kW
17241,12075,1,J1772,>8 kW
17242,12076,1,J1772,>8 kW
17244,12078,1,J1772,>8 kW
10324,6064,2,CHAdeMO,30 kW - 100 kW
16428,11035,1,J1772,<8 kW
15567,11036,2,J1772,<8 kW
15617,11088,2,J1772,<8 kW
258,129,1,J1772,<8 kW
259,130,1,J1772,<8 kW
260,131,1,J1772,<8 kW
215,86,1,J1772,<8 kW
78,78,2,J1772,<8 kW
129,129,2,J1772,<8 kW
130,130,2,J1772,<8 kW
131,131,2,J1772,<8 kW
86,86,2,J1772,<8 kW
207,78,1,J1772,<8 kW
10311,6064,1,Combo,30 kW - 100 kW
41981,33765,2,CHAdeMO,30 kW - 100 kW
46018,34296,1,J1772,<8 kW
54507,41603,1,J1772,<8 kW
54508,41604,1,J1772,<8 kW
54509,41605,1,J1772,<8 kW
54510,41606,1,J1772,<8 kW
54511,41607,1,J1772,<8 kW
54512,41608,1,J1772,<8 kW
54513,41609,1,J1772,<8 kW
54514,41610,1,J1772,<8 kW
54515,41611,1,J1772,<8 kW
41529,30722,1,J1772,<8 kW
41413,30726,2,J1772,<8 kW
46570,37433,1,Combo,<30 kW
46211,37345,1,Combo,<30 kW
36779,20385,2,J1772,<8 kW
31444,20385,1,J1772,<8 kW
3772,2454,2,J1772,<8 kW
35930,5696,2,J1772,<8 kW
5389,3406,1,J1772,<8 kW
7228,3702,2,J1772,<8 kW
15008,3658,2,J1772,<8 kW
5759,3598,1,J1772,<8 kW
5827,3601,2,J1772,<8 kW
6913,3604,1,J1772,<8 kW
5765,3605,1,J1772,<8 kW
8434,3607,2,J1772,<8 kW
15108,3609,2,J1772,<8 kW
5383,3406,2,J1772,<8 kW
5884,3658,1,J1772,<8 kW
5750,3598,2,J1772,<8 kW
5754,3601,1,J1772,<8 kW
5763,3604,2,J1772,<8 kW
5830,3605,2,J1772,<8 kW
5772,3607,1,J1772,<8 kW
5776,3609,1,J1772,<8 kW
5976,3702,1,J1772,<8 kW
14925,10511,1,J1772,>8 kW
9612,5696,1,J1772,<8 kW
5979,2454,1,J1772,<8 kW
14294,9911,1,J1772,>8 kW
10519,6176,1,J1772,>8 kW
52755,40273,1,J1772,>8 kW
52075,39461,1,J1772,>8 kW
48702,35671,1,J1772,>8 kW
47772,36279,1,J1772,>8 kW
48574,35350,2,J1772,<8 kW
48985,35350,1,J1772,<8 kW
42104,30051,2,CHAdeMO,30 kW - 100 kW
41792,30051,1,Combo,30 kW - 100 kW
44680,31983,1,J1772,>8 kW
50463,30157,1,Combo,<30 kW
41820,30158,1,Combo,<30 kW
43172,31840,1,J1772,>8 kW
43427,31832,1,J1772,>8 kW
44312,31561,1,J1772,>8 kW
45273,31563,1,J1772,<8 kW
45445,31564,2,J1772,<8 kW
50072,31565,1,J1772,<8 kW
45391,31566,2,J1772,<8 kW
43519,31761,1,J1772,>8 kW
38479,27886,2,J1772,<8 kW
40029,27782,2,J1772,<8 kW
39936,27783,1,J1772,<8 kW
39416,27785,2,J1772,<8 kW
39772,27786,1,J1772,<8 kW
39850,27787,2,J1772,<8 kW
44974,27958,1,J1772,<8 kW
40412,27959,2,J1772,<8 kW
39942,27968,1,J1772,<8 kW
40347,27969,2,J1772,<8 kW
40064,27970,2,J1772,<8 kW
44998,27636,1,J1772,<8 kW
44604,27662,1,J1772,<8 kW
52560,27672,1,J1772,<8 kW
39569,28539,2,J1772,<8 kW
40583,28540,2,J1772,<8 kW
39633,28906,1,J1772,<8 kW
38906,28907,1,J1772,<8 kW
39837,28908,2,J1772,<8 kW
45153,29096,1,J1772,<8 kW
48860,29097,1,J1772,<8 kW
40554,28055,1,J1772,<8 kW
39517,28056,1,J1772,<8 kW
42722,31203,1,J1772,>8 kW
42854,31204,1,J1772,>8 kW
43918,31227,1,J1772,>8 kW
43077,31313,1,J1772,>8 kW
43798,31285,1,J1772,>8 kW
46161,33772,1,Combo,<30 kW
44848,32151,1,J1772,>8 kW
44093,32118,1,J1772,>8 kW
44909,32309,1,J1772,>8 kW
44671,32301,1,J1772,>8 kW
42928,32330,1,J1772,>8 kW
51838,32410,1,J1772,>8 kW
45017,33472,1,J1772,<8 kW
48057,33463,1,J1772,>8 kW
49499,33453,1,J1772,>8 kW
47536,33454,1,J1772,>8 kW
46454,33503,1,Combo,<30 kW
50830,33636,1,Combo,<30 kW
50488,30235,1,Combo,<30 kW
47678,34638,1,J1772,>8 kW
49671,34610,1,J1772,<8 kW
43455,33095,1,J1772,>8 kW
43417,33044,1,J1772,>8 kW
44550,33048,1,J1772,>8 kW
44448,32947,1,J1772,>8 kW
44764,32834,1,J1772,>8 kW
43361,32897,1,J1772,>8 kW
44358,32805,1,J1772,>8 kW
43906,32775,1,J1772,>8 kW
47381,32753,1,J1772,>8 kW
49865,32443,1,J1772,>8 kW
42969,32450,1,J1772,>8 kW
44740,32478,1,J1772,>8 kW
40575,29073,1,J1772,>8 kW
50010,29094,1,J1772,<8 kW
52362,29096,2,J1772,<8 kW
48563,29097,2,J1772,<8 kW
39506,29150,1,J1772,>8 kW
44718,29303,1,J1772,>8 kW
40353,29236,1,J1772,>8 kW
38663,27533,1,J1772,>8 kW
42768,27464,1,J1772,>8 kW
34290,23681,2,J1772,<8 kW
34067,23682,1,J1772,<8 kW
34221,23529,2,J1772,<8 kW
42231,23530,1,J1772,<8 kW
34331,23531,1,J1772,<8 kW
34271,23532,2,J1772,<8 kW
36195,23746,1,J1772,<8 kW
36827,23759,2,J1772,<8 kW
36426,23760,2,J1772,<8 kW
35688,23761,2,J1772,<8 kW
36014,23762,2,J1772,<8 kW
36098,24856,2,J1772,<8 kW
43141,31143,1,J1772,>8 kW
33697,26718,2,CHAdeMO,30 kW - 100 kW
33975,26612,1,Combo,30 kW - 100 kW
46664,26613,1,CHAdeMO,30 kW - 100 kW
46729,26614,1,CHAdeMO,30 kW - 100 kW
33688,26615,1,Combo,30 kW - 100 kW
33630,26616,1,Combo,30 kW - 100 kW
33886,26617,1,Combo,30 kW - 100 kW
39241,27958,2,J1772,<8 kW
39414,27959,1,J1772,<8 kW
40536,27968,2,J1772,<8 kW
40378,27969,1,J1772,<8 kW
40098,27970,1,J1772,<8 kW
35985,26129,1,J1772,<8 kW
44803,26084,1,J1772,<8 kW
33646,26517,1,Combo,30 kW - 100 kW
33763,26718,1,Combo,30 kW - 100 kW
33857,26613,1,Combo,30 kW - 100 kW
33964,26614,1,Combo,30 kW - 100 kW
39114,27876,1,J1772,>8 kW
38704,27884,1,J1772,>8 kW
48836,27886,1,J1772,<8 kW
39751,27785,1,J1772,<8 kW
40045,27786,2,J1772,<8 kW
43218,27787,1,J1772,<8 kW
40530,27782,1,J1772,<8 kW
39816,27783,2,J1772,<8 kW
39387,27741,1,J1772,>8 kW
38464,27738,1,J1772,>8 kW
38148,27587,1,J1772,>8 kW
38394,27654,1,J1772,>8 kW
49956,27662,2,J1772,<8 kW
40479,27672,2,J1772,<8 kW
39651,27636,2,J1772,<8 kW
34740,24863,1,J1772,>8 kW
35176,24812,1,J1772,>8 kW
34635,24818,1,J1772,>8 kW
34564,24856,1,J1772,<8 kW
36215,24686,1,J1772,>8 kW
38199,28093,1,J1772,>8 kW
38967,28127,1,J1772,>8 kW
37974,28119,1,J1772,>8 kW
40183,28537,2,J1772,<8 kW
40423,28538,1,J1772,<8 kW
44652,28539,1,J1772,<8 kW
45143,28540,1,J1772,<8 kW
42852,28421,1,J1772,>8 kW
38049,28340,1,J1772,>8 kW
40513,28368,1,J1772,>8 kW
39445,28055,2,J1772,<8 kW
39797,28056,2,J1772,<8 kW
37251,26883,1,Combo,30 kW - 100 kW
40211,28970,1,J1772,>8 kW
38714,28513,1,J1772,>8 kW
40065,28810,1,J1772,>8 kW
38787,28818,1,J1772,>8 kW
39113,28788,1,J1772,>8 kW
40125,28798,1,J1772,>8 kW
39853,28906,2,J1772,<8 kW
39357,28907,2,J1772,<8 kW
40111,28908,1,J1772,<8 kW
40243,28851,1,J1772,>8 kW
39341,28853,1,J1772,>8 kW
38176,28856,1,J1772,>8 kW
39084,28872,1,J1772,>8 kW
35033,25397,1,J1772,>8 kW
35229,25349,1,J1772,>8 kW
34636,25107,1,J1772,>8 kW
36142,25215,1,J1772,>8 kW
35796,25136,1,J1772,>8 kW
32620,22787,1,J1772,<8 kW
37426,22684,1,Combo,<30 kW
37491,22685,1,Combo,<30 kW
30279,22520,1,Combo,30 kW - 100 kW
30465,22521,2,CHAdeMO,30 kW - 100 kW
32429,22787,2,J1772,<8 kW
34820,24910,1,J1772,>8 kW
35376,24906,1,J1772,>8 kW
35882,24887,1,J1772,>8 kW
30343,22520,2,CHAdeMO,30 kW - 100 kW
30278,22521,1,Combo,30 kW - 100 kW
33685,22302,1,Combo,30 kW - 100 kW
40605,25994,2,J1772,<8 kW
40482,26084,2,J1772,<8 kW
34741,26129,2,J1772,<8 kW
34480,24625,1,J1772,>8 kW
35991,24513,1,J1772,>8 kW
36632,24536,1,J1772,>8 kW
33706,26517,2,CHAdeMO,30 kW - 100 kW
34371,24601,1,J1772,>8 kW
34560,24477,1,J1772,>8 kW
38735,26053,1,J1772,>8 kW
39690,26058,1,J1772,>8 kW
34521,24015,1,J1772,>8 kW
34858,23986,1,J1772,>8 kW
38445,25939,1,J1772,>8 kW
39361,25960,1,J1772,>8 kW
39308,25994,1,J1772,<8 kW
38060,25979,1,J1772,>8 kW
38622,24022,1,J1772,>8 kW
35055,24023,1,J1772,>8 kW
34548,24166,1,J1772,>8 kW
34930,24191,1,J1772,>8 kW
34713,24237,1,J1772,>8 kW
36858,24272,1,J1772,>8 kW
34685,24273,1,J1772,>8 kW
34587,24280,1,J1772,>8 kW
34664,23873,1,J1772,>8 kW
35165,23814,1,J1772,>8 kW
35273,23801,1,J1772,>8 kW
35321,23746,2,J1772,<8 kW
35687,23759,1,J1772,<8 kW
36413,23760,1,J1772,<8 kW
35290,23761,1,J1772,<8 kW
35617,23762,1,J1772,<8 kW
36350,23901,1,J1772,>8 kW
39291,25827,1,J1772,>8 kW
34183,23529,1,J1772,<8 kW
34195,23530,2,J1772,<8 kW
34264,23531,2,J1772,<8 kW
34327,23532,1,J1772,<8 kW
37971,25763,1,J1772,>8 kW
34156,23681,1,J1772,<8 kW
34073,23682,2,J1772,<8 kW
39348,25720,1,J1772,>8 kW
36649,25575,1,J1772,>8 kW
36873,25636,1,J1772,>8 kW
35096,20300,1,J1772,<8 kW
35597,20301,2,J1772,<8 kW
35046,20278,2,J1772,<8 kW
36767,20312,2,J1772,<8 kW
36373,20313,1,J1772,<8 kW
32007,20317,2,J1772,<8 kW
31908,20318,2,J1772,<8 kW
35428,20320,2,J1772,<8 kW
36220,20321,1,J1772,<8 kW
36822,20322,1,J1772,<8 kW
32033,20436,2,J1772,<8 kW
37838,17544,2,J1772,<8 kW
31960,21338,2,J1772,<8 kW
36229,21340,1,J1772,<8 kW
34541,21341,1,J1772,<8 kW
35967,20714,1,J1772,<8 kW
34958,20539,1,J1772,<8 kW
32116,20558,2,J1772,<8 kW
40206,20002,2,J1772,<8 kW
33704,22302,2,CHAdeMO,30 kW - 100 kW
35078,22192,1,J1772,>8 kW
35206,22237,1,J1772,>8 kW
32154,22164,1,J1772,>8 kW
31111,22021,1,J1772,>8 kW
36476,21933,1,J1772,>8 kW
31283,21952,1,J1772,>8 kW
31693,21643,1,J1772,>8 kW
31567,21704,1,J1772,>8 kW
31316,21712,1,J1772,>8 kW
32176,21706,1,J1772,>8 kW
30989,21761,1,J1772,>8 kW
31356,21785,1,J1772,>8 kW
31347,21603,1,J1772,>8 kW
38699,21488,1,J1772,>8 kW
47266,20426,1,J1772,<8 kW
45379,20436,1,J1772,<8 kW
35801,20123,1,J1772,<8 kW
34836,20300,2,J1772,<8 kW
35485,20301,1,J1772,<8 kW
40456,20303,2,J1772,<8 kW
35451,20312,1,J1772,<8 kW
35832,20313,2,J1772,<8 kW
31840,20317,1,J1772,<8 kW
31589,20318,1,J1772,<8 kW
36581,20320,1,J1772,<8 kW
36031,20321,2,J1772,<8 kW
34911,20322,2,J1772,<8 kW
34615,20278,1,J1772,<8 kW
32043,20714,2,J1772,<8 kW
32082,20629,1,J1772,<8 kW
40526,20630,1,J1772,<8 kW
31088,20558,1,J1772,<8 kW
34761,20539,2,J1772,<8 kW
31634,20943,1,J1772,>8 kW
36643,20902,1,J1772,>8 kW
31374,21015,1,J1772,>8 kW
31658,21073,1,J1772,>8 kW
31244,21261,1,J1772,>8 kW
30840,21250,1,J1772,>8 kW
26888,17542,1,J1772,<8 kW
26892,17544,1,J1772,<8 kW
31066,21313,1,J1772,>8 kW
30898,21307,1,J1772,>8 kW
32125,21338,1,J1772,<8 kW
35482,21340,2,J1772,<8 kW
36757,21341,2,J1772,<8 kW
31331,21397,1,J1772,>8 kW
31540,21459,1,J1772,>8 kW
29572,19197,2,J1772,<8 kW
29990,19198,1,J1772,<8 kW
24957,16504,1,J1772,<8 kW
34565,19893,1,J1772,>8 kW
39973,20002,1,J1772,<8 kW
38912,19986,1,J1772,>8 kW
37938,19981,1,J1772,>8 kW
34511,19940,1,J1772,>8 kW
35123,19925,1,J1772,>8 kW
34673,19945,1,J1772,>8 kW
34666,19973,1,J1772,>8 kW
27619,16504,2,J1772,<8 kW
29989,19197,1,J1772,<8 kW
29573,19198,2,J1772,<8 kW
22033,14040,2,CHAdeMO,30 kW - 100 kW
21960,14060,1,Combo,30 kW - 100 kW
22176,14239,1,J1772,<8 kW
22616,14450,1,J1772,<8 kW
23467,14960,1,J1772,<8 kW
22746,14765,2,J1772,<8 kW
22865,14871,1,J1772,>8 kW
22962,14960,2,J1772,<8 kW
23006,14998,1,J1772,<8 kW
10514,6171,1,J1772,>8 kW
10586,6243,1,J1772,<8 kW
14048,9670,1,J1772,<8 kW
14119,9740,1,J1772,>8 kW
14131,9752,2,J1772,<8 kW
14167,9787,1,J1772,<8 kW
10655,6312,1,J1772,<8 kW
10677,6334,1,J1772,>8 kW
10715,6372,1,J1772,>8 kW
10686,6343,1,J1772,<8 kW
14248,9865,1,J1772,<8 kW
14218,9838,1,J1772,<8 kW
10893,6549,1,J1772,<8 kW
10890,6546,1,J1772,>8 kW
10856,6513,1,J1772,<8 kW
14586,10195,1,J1772,>8 kW
14573,10182,1,J1772,>8 kW
14555,10165,1,J1772,>8 kW
14606,10214,1,J1772,>8 kW
14590,10199,1,J1772,>8 kW
11078,6732,1,J1772,<8 kW
11041,6695,1,J1772,>8 kW
11034,6688,1,J1772,>8 kW
11101,6755,1,J1772,<8 kW
11221,6875,1,J1772,>8 kW
13922,9548,1,J1772,<8 kW
13919,9545,1,J1772,<8 kW
13977,9600,1,J1772,>8 kW
13866,9495,1,J1772,>8 kW
13813,9444,1,J1772,>8 kW
13723,9356,1,J1772,<8 kW
13742,9375,1,J1772,>8 kW
13748,9381,1,J1772,<8 kW
13789,9420,1,J1772,<8 kW
9553,5655,1,J1772,<8 kW
23397,5770,2,J1772,<8 kW
15400,5799,2,J1772,<8 kW
12474,8123,1,J1772,<8 kW
12437,8086,1,J1772,>8 kW
12489,8138,1,J1772,>8 kW
12637,8284,1,J1772,>8 kW
12632,8279,1,J1772,>8 kW
40512,8302,1,J1772,<8 kW
12708,8355,1,J1772,>8 kW
12680,8327,1,J1772,<8 kW
23540,10915,2,J1772,<8 kW
15408,10824,1,J1772,<8 kW
15361,10675,1,J1772,<8 kW
12163,7813,1,J1772,>8 kW
12164,7814,1,J1772,<8 kW
11947,7599,1,J1772,>8 kW
11902,7554,1,J1772,>8 kW
11998,7650,1,J1772,>8 kW
12260,7910,1,J1772,>8 kW
14836,10430,1,J1772,>8 kW
14822,10417,1,J1772,>8 kW
12303,7952,1,J1772,<8 kW
12284,7933,1,J1772,>8 kW
12380,8029,1,J1772,<8 kW
14756,10357,1,J1772,>8 kW
11816,7468,1,J1772,>8 kW
11691,7343,1,J1772,<8 kW
11665,7317,1,J1772,>8 kW
14685,10289,1,J1772,>8 kW
14688,10292,1,J1772,>8 kW
14706,10310,1,J1772,>8 kW
11516,7169,1,J1772,>8 kW
11397,7051,1,J1772,>8 kW
11342,6996,1,J1772,<8 kW
11312,6966,1,J1772,<8 kW
15472,10949,1,J1772,<8 kW
15444,10936,1,J1772,<8 kW
15429,10925,1,J1772,>8 kW
15415,10915,1,J1772,<8 kW
18005,12514,1,J1772,<8 kW
18261,12502,1,J1772,>8 kW
12778,8425,1,J1772,>8 kW
12969,8614,1,J1772,>8 kW
12980,8625,1,J1772,<8 kW
15081,10654,1,J1772,>8 kW
15094,10665,1,J1772,<8 kW
15104,10675,2,J1772,<8 kW
13172,8816,1,J1772,<8 kW
13175,8819,1,J1772,>8 kW
15290,10824,2,J1772,<8 kW
15186,10742,1,J1772,<8 kW
15233,10781,1,J1772,<8 kW
18259,12519,1,J1772,>8 kW
17960,12650,1,J1772,<8 kW
18061,12630,1,J1772,<8 kW
17844,12644,1,J1772,<8 kW
18204,12659,1,J1772,>8 kW
17855,12689,1,J1772,<8 kW
17884,12777,1,J1772,<8 kW
39863,28112,1,J1772,>8 kW
39534,28144,1,J1772,>8 kW
38728,28131,1,J1772,>8 kW
37183,26818,1,Combo,30 kW - 100 kW
37106,26819,2,CHAdeMO,30 kW - 100 kW
35851,26469,1,J1772,>8 kW
40639,26402,2,J1772,<8 kW
38283,27936,1,J1772,>8 kW
39882,27937,1,J1772,>8 kW
39118,28004,1,J1772,>8 kW
45157,28005,1,J1772,>8 kW
38218,28006,1,J1772,>8 kW
37967,27980,1,J1772,>8 kW
39275,27981,1,J1772,>8 kW
44336,27986,1,J1772,>8 kW
38446,27929,1,J1772,>8 kW
38396,27945,1,J1772,>8 kW
48264,27946,1,J1772,>8 kW
39662,27952,1,J1772,>8 kW
39366,27963,1,J1772,>8 kW
38200,27954,1,J1772,>8 kW
39178,26268,2,J1772,<8 kW
36616,26242,2,J1772,<8 kW
40017,26124,1,J1772,>8 kW
39515,26126,1,J1772,>8 kW
38706,26127,1,J1772,>8 kW
40077,26139,2,J1772,<8 kW
44528,26159,1,J1772,<8 kW
45459,26160,1,J1772,<8 kW
38141,26111,1,J1772,>8 kW
39023,26113,1,J1772,>8 kW
39714,26114,1,J1772,>8 kW
39566,26115,1,J1772,>8 kW
35671,26384,2,J1772,<8 kW
35838,26410,1,J1772,<8 kW
35583,26411,1,J1772,<8 kW
35868,26412,2,J1772,<8 kW
36206,26413,2,J1772,<8 kW
34809,26414,1,J1772,<8 kW
34843,26415,1,J1772,<8 kW
36468,26416,2,J1772,<8 kW
35709,26417,1,J1772,<8 kW
34468,26418,1,J1772,<8 kW
34919,26419,2,J1772,<8 kW
39898,26420,2,J1772,<8 kW
39013,26390,1,J1772,<8 kW
38624,26391,1,J1772,<8 kW
38929,26392,2,J1772,<8 kW
38406,26393,1,J1772,<8 kW
39884,26394,1,J1772,<8 kW
